gene,mean_exprs,bs,bs_conf
Epb4.1l1,0.900621118,3.189223888,[3.18922389 2.03304275 5.46661339]
Epb4.1l2,4.390909091,4.067286094,[3.82324893 2.48320518 5.87218131]
Epb4.1l3,8.14479638,10.22697592,[10.22697592  7.31962675 13.81260974]
Epb4.1l4a,0.619266055,4.34013969,[4.99116064 3.36428281 7.83723173]
Epc1,1.016129032,1.87573205,[1.87573205 1.34522347 2.61348166]
Epdr1,2.579908676,3.84866067,[4.07958031 2.80219354 6.15155326]
Epha1,0.128865979,2.191443615,[2.19144361 1.03313438 5.12578123]
Epha2,1.403669725,3.08035539,[2.89553407 2.21778919 3.81437836]
Epha4,0.263157895,2.369948026,[2.36994803 1.39288329 4.19216292]
Epha7,0.036199095,1.435214289,[1.39215786        NA        NA]
Ephb2,1.079812207,3.230266919,[3.23026692 2.09287653 5.0718753 ]
Ephb4,1.497674419,1.662640009,[1.61276081 1.23064149 2.16992488]
Ephb6,0.040540541,3.057746996,[3.057747      NA      NA]
Epm2aip1,0.678733032,1.400526336,[1.40052634 0.96994442 1.98673198]
Epn1,2.210526316,18.01750548,[18.01750548 10.32333797 33.53483081]
Epn2,0.43877551,3.710091586,[3.71009159 1.75841306 9.89899071]
Eprs,7.265765766,5.391503348,[5.39150335 4.20598756 7.5960358 ]
Eps8,0.412844037,1.473387359,[1.47338736 0.94602393 2.29277779]
Ept1,1.737373737,1.425563583,[1.46833049 1.08546766 1.93302449]
Erap1,0.637681159,1.489798335,[1.48979833 1.00879985 2.18176737]
Erbb2ip,1.187817259,2.277097302,[2.2770973  1.59954308 3.11567787]
Erc1,1.561904762,9.479382107,[ 9.47938211  4.41116915 25.119413  ]
Erc2,0.283653846,1.322844325,[1.32284433        NA        NA]
Ercc1,1.308035714,1.242712565,[1.24271256 0.89794544 1.67775513]
Ercc3,1.31797235,1.199808398,[1.1998084  0.87088777 1.63061066]
Ercc4,0.481132075,1.211360216,[1.21136022 0.79863097 1.8777552 ]
Ercc5,2.139534884,4.446916201,[4.4469162  3.46318094 5.71095974]
Ercc6l,0.35483871,11.4045412,NA
Ercc8,0.657657658,2.239366944,[2.10500493 1.48689209 3.04945392]
Ereg,1.159817352,2.088598093,[2.02594015 1.51975265 2.72747692]
Ergic1,9.709821429,5.424640902,[5.4246409 4.575699  6.4743269]
Ergic2,3.572864322,27.96840783,[27.96840783 16.91847695 48.98162421]
Ergic3,6.129464286,2.226603271,[2.22660327 1.81171059 2.72389261]
Eri1,1.111111111,4.647311223,[4.64731122 2.94844155 7.03907172]
Eri2,0.203883495,2.717796269,[2.71779627 1.48450192 5.23057264]
Eri3,3.490654206,3.04252481,[3.2250763  1.8550216  5.40067361]
Erich1,0.737623762,1.033251879,[1.03325188 0.68119939 1.51167789]
Erlin2,1.422535211,1.102732908,[1.10273291 0.80230724 1.48990558]
Ermp1,0.218274112,3.776539912,[3.77653991        NA        NA]
Ero1l,2.461883408,4.276625497,[4.2766255  2.6159867  6.56872867]
Erp29,8.387559809,13.97379919,[13.97379919 10.25488126 18.79615775]
Erp44,2.590243902,2.113923124,[2.11392312 1.65165415 2.73732463]
Esco1,0.320652174,3.57951501,[3.47212956 2.05134419 6.44593423]
Esco2,0.334841629,10.2555925,[10.2555925   5.48859215 19.73627203]
Esd,17.97321429,8.1391293,[ 8.1391293   5.31099644 11.81941487]
Esf1,1.791469194,6.470726276,[6.47072628 4.1823801  9.99391918]
Esm1,0.027027027,3.566725491,[3.56672549        NA        NA]
Espl1,0.160377358,2.881799143,[2.88179914 1.39140742 6.02143374]
Esrra,0.965346535,2.737999648,[2.73799965 1.98589322 3.8320088 ]
Esyt1,1.490909091,2.379233649,[2.37923365 1.81522768 3.13143859]
Esyt2,2.23853211,3.123980615,[3.12398061 1.79401827 5.00391133]
Etaa1,0.577272727,2.186138616,[2.0549703  1.43633299 3.06249737]
Etf1,4.36407767,3.896500848,[3.89650085 2.53400401 6.0538341 ]
Etfa,7.23255814,6.484737771,[6.48473777 4.35877476 9.25748388]
Etfb,10.8226601,15.80288971,[15.80288971 11.89545379 20.45413468]
Etfdh,1.226851852,1.805516458,[1.80551646 1.34474914 2.47069604]
Ethe1,4.484304933,2.728807746,[2.72880775 2.09314559 3.36992935]
Etnk1,0.531707317,1.991912857,[1.99191286        NA        NA]
Ets2,0.526829268,2.043349577,[1.79814763 1.20466098 2.72209431]
Etv4,0.747706422,4.459314265,[4.32553484 2.71771049 6.91137279]
Etv6,0.723004695,2.213158903,[2.2131589  1.12623466 4.58798234]
Evc2,1.3125,1.879626601,[1.8232378  1.19608895 3.26878585]
Evi5,0.534031414,1.540552039,[1.54055204 0.90239694 3.58488042]
Evl,1.849740933,3.566064463,[3.56606446 2.13434444 5.79153173]
Ewsr1,4.070093458,6.8394524,[6.8394524  4.70950484 9.77200794]
Exd2,0.330232558,1.339789263,[1.33978926 0.82577019 2.18979914]
Exo1,0.406392694,14.7881578,[14.7881578        NA        NA]
Exoc1,1.018518519,1.724376258,[1.72437626 1.25686915 2.36218269]
Exoc2,0.819047619,1.476780647,[1.47678065 1.03914984 2.09435798]
Exoc3,3.295454545,6.47560802,[6.47560802 4.39545464 9.35717171]
Exoc4,1.041474654,2.628107846,[2.62810785 1.28540081 5.06638221]
Exoc5,2.436619718,40.91432975,[ 40.91432975  19.43594278 121.32163207]
Exoc6,0.022421525,2.820999549,[2.82099955        NA        NA]
Exoc7,2.089686099,2.04158213,[2.04158213 1.58489096 2.62287231]
Exosc1,1.612903226,1.932169961,[1.93216996 1.40928839 2.51407704]
Exosc10,1.23902439,4.710826022,[4.71082602 2.65550539 8.45132049]
Exosc4,3.902325581,5.07166842,[5.07166842 3.79118398 6.93927495]
Exosc5,2.495412844,3.566132183,[3.56613218 2.82828446 4.527443  ]
Exosc7,2.018018018,3.635112947,[3.63511295 2.1561305  5.619991  ]
Exosc8,3.4375,5.984534065,[5.98453406 4.8398515  7.48106233]
Exosc9,1.642487047,2.347780316,[2.34778032 1.75105047 3.08999269]
Ext1,4.711009174,3.311493166,[3.31149317 2.69270135 4.08607822]
Ext2,5.924107143,4.242424339,[6.40606075 4.46482017 9.22159448]
Extl2,1.174887892,1.099905171,[1.09990517 0.77952439 1.50109957]
Extl3,4.188073394,4.615520047,[4.61552005 3.76505443 5.69677562]
Eya3,1.773480663,6.367938271,[ 6.36793827  4.01249243 10.0728786 ]
Ezh1,0.597222222,1.746191711,[1.74619171 1.10201315 3.42136079]
Ezh2,0.929245283,3.316656978,[3.31665698 1.88988953 5.41162023]
Ezr,1.175141243,21.92088181,[21.92088181 13.7098418  37.35596851]
F11r,0.853211009,9.447941786,[ 9.44794179  6.13795479 14.34866659]
F2r,2.479452055,4.865694559,[4.71972372 3.10268234 6.81832118]
F3,22.28251121,21.2533351,[21.2533351  18.20305058 24.99347272]
F7,0.107142857,15.33296446,[15.33296446         NA         NA]
Fabp4,0.318181818,1.818392105,[1.81839211        NA        NA]
Fabp5,2.126696833,4.046344039,[3.07522147 2.43519856 3.87804016]
Fads1,4.662037037,5.179326538,[5.17932654 4.24273255 6.36344692]
Fads2,1.723004695,4.214802157,[4.46769029 2.91503925 6.33678514]
Fads3,5.215909091,17.76129594,[17.76129594 13.17523979 23.81877747]
Faf1,2.8,6.072851335,[ 6.07285133  3.47820555 10.48951447]
Faf2,3.481981982,6.41421408,[6.41421408 4.2201929  9.41128601]
Fah,0.968325792,1.488815376,[1.48881538 0.66903613 4.51110961]
Fahd2a,0.142180095,2.643671541,[2.64367154 1.0802251  9.21892969]
Fam101b,0.380208333,1.603647237,[1.36310015 0.94612397 2.51497139]
Fam102b,0.882629108,1.620134277,[1.57153025 1.14237305 2.18918597]
Fam103a1,1.913636364,1.321741189,[1.20278448 0.9507285  1.7343821 ]
Fam105a,0.718181818,2.089136191,[2.02646211 1.44657794 2.91655979]
Fam109a,0.176470588,3.17738991,[3.17738991 1.31765676 8.5030461 ]
Fam110a,1.348258706,3.217201263,[3.21720126 2.42254768 4.36952295]
Fam110b,0.300546448,1.200744999,[1.23676735 0.70741203 2.13668113]
Fam111a,1.759433962,7.121173938,[ 7.12117394  5.39136404 10.21475726]
Fam114a1,2.896396396,3.709714806,[3.70971481 2.09625188 5.88561845]
Fam114a2,2.327272727,2.014095538,[2.01409554 1.5735534  2.57768495]
Fam115a,1.213483146,5.094189647,[5.09418965 3.09891855 7.94288503]
Fam115c,0.464646465,3.612707007,[3.61270701 2.15228722 6.41488072]
Fam117b,0.268867925,1.122031757,[1.12203176        NA        NA]
Fam118b,1.898058252,2.733123793,[2.73312379 1.90137424 4.2997729 ]
Fam120a,4.457627119,13.17700401,[13.17700401  9.69660894 17.79619757]
Fam120b,1.245508982,6.999383833,[ 6.99938383  4.40352693 11.34148856]
Fam120c,0.296052632,2.957104863,NA
Fam126a,2.13963964,3.643289966,[3.64328997 2.32721258 5.83278204]
Fam129a,1.986046512,4.39814023,[4.39814023 2.84681111 6.71684765]
Fam129b,7.296803653,7.143632983,[ 7.57225096  5.15113869 10.2518375 ]
Fam131a,0.060913706,2.91012108,[2.91012108        NA        NA]
Fam131b,0.119047619,3.172011287,[3.17201129        NA        NA]
Fam132a,0.531818182,2.229853926,[2.22985393 1.10376473 4.68805126]
Fam133b,1.626213592,5.053388566,[5.05338857 3.13590283 8.17130456]
Fam134c,0.993548387,9.101029023,[ 9.10102902  5.60229022 14.76067435]
Fam135a,0.41954023,1.964155748,[1.96415575 1.11037972 4.04779289]
Fam136a,1.389140271,1.2651638,[1.2651638  0.88082664 1.70412656]
Fam13b,0.317073171,2.196740725,[2.19674072 0.92610745 7.27848874]
Fam13c,0.290502793,2.860548779,[2.86054878 1.41899406 6.07906473]
Fam150a,1.718181818,4.636824358,[4.63682436 3.14648069 6.76975803]
Fam160a2,0.487309645,2.151349121,[2.15134912 1.15427648 4.57148522]
Fam160b1,0.403141361,1.626058076,[1.38214936 0.87669559 2.22859281]
Fam160b2,0.713567839,5.243391081,[5.24339108 3.0434184  9.26113074]
Fam161a,0.17032967,3.43479603,[3.43479603 1.50659375 8.15617209]
Fam162a,9.866972477,6.999408544,[6.78942629 5.69423767 8.07801487]
Fam168a,1.193069307,1.333561603,[1.3335616  0.95442764 1.84535818]
Fam168b,2.544554455,5.432044062,[5.43204406 4.27585159 7.54779992]
Fam171a1,0.85,1.601627456,[1.60162746 0.92242232 3.36319616]
Fam172a,0.665048544,1.804643897,[1.64222595 1.08138404 3.351537  ]
Fam173b,0.561085973,2.026347999,[1.96555756 1.35162064 2.89981481]
Fam174a,1.3125,1.945634843,[1.94563484 1.23274827 3.44180231]
Fam174b,0.140271493,3.674538125,[3.67453812 1.79445164 8.53301397]
Fam175a,0.642857143,2.116342518,[2.11634252 1.41132661 3.7640772 ]
Fam175b,1.054187192,1.694899797,[1.6948998  0.84379471 3.79620265]
Fam188b,0.218604651,1.453735303,[1.4537353       NA       NA]
Fam189b,0.891156463,3.265414974,[3.26541497 1.65774932 6.11856548]
Fam192a,1.694444444,2.740045825,[2.74004583 1.77900507 4.37045175]
Fam193a,0.753926702,2.468176337,[2.39413105 1.69122773 3.5019827 ]
Fam193b,0.392857143,1.949527816,[1.94952782 1.16447708 4.16436525]
Fam198b,2.474885845,2.893430417,[2.89343042 2.27925864 3.623801  ]
Fam199x,0.182692308,1.301751107,NA
Fam203a,0.714932127,3.826662525,[3.82666253        NA        NA]
Fam20a,1.126696833,3.097857615,[3.09785761 2.01598035 4.76468741]
Fam20b,2.175675676,1.981868723,[1.98186872 1.28053622 3.55667142]
Fam20c,0.322580645,1.474157059,[1.42993235 0.85586285 2.46898705]
Fam26e,1.847222222,4.228526183,[4.22852618 3.1854705  6.28357266]
Fam32a,6.757990868,8.665472914,[ 8.66547291  6.0976327  11.8626089 ]
Fam35a,0.336448598,25.6614445,[25.6614445        NA        NA]
Fam3c,2.142857143,1.032177058,[1.03217706 0.7721702  1.34731282]
Fam43a,0.514851485,3.698889503,[3.36598945 2.24818428 5.39308179]
Fam45a,1.194570136,1.335766874,[1.33576687 0.9801282  1.78767785]
Fam46a,0.655502392,1.4191456,[1.50429434 1.03277835 2.14907908]
Fam46b,0.757847534,1.663378199,[1.61347685 1.1657306  2.30018898]
Fam49a,0.113636364,1.633680352,[1.63368035        NA        NA]
Fam49b,0.933774834,6.430321024,[ 6.43032102  3.63992025 11.56769381]
Fam50a,1.581395349,1.609586438,NA
Fam53a,1.36492891,2.480935535,[2.48093554 1.6122199  4.11989428]
Fam53b,0.5,1.153721329,[1.11910969 0.73449997 1.71664161]
Fam53c,0.740331492,1.373917531,[1.37391753 0.93882489 2.00311416]
Fam57b,0.062780269,3.814558213,[3.81455821        NA        NA]
Fam63b,1.624365482,6.910418466,[ 6.91041847  4.60824412 10.84919423]
Fam64a,0.502392344,7.980715821,[ 7.98071582  4.57535725 13.30858446]
Fam65a,1.598214286,1.173095921,[1.10271017 0.81548244 1.47933876]
Fam69a,0.502304147,1.999141686,[1.99914169 1.33922779 3.01353183]
Fam73b,0.811059908,1.280091937,[1.24168918 0.87112619 1.78228339]
Fam83g,0.036363636,1.399663026,[1.39966303        NA        NA]
Fam83h,0.279411765,2.520673017,[2.44505283 1.46678341 4.40709397]
Fam86,0.963636364,3.224455322,[3.22445532 1.86413163 5.34655112]
Fam89b,1.95412844,4.871920779,[4.87192078 2.8498052  8.16152787]
Fam92a,2.296803653,4.756221225,[4.75622123 2.9414975  7.32917511]
Fam96a,2.536585366,4.076919583,[4.07691958 2.40703223 6.17467306]
Fam96b,4.263392857,2.239878878,[2.17268251 1.72880819 2.67638226]
Fam98a,1.582733813,7.763778599,[ 7.7637786   5.05065574 11.90086911]
Fam98b,1.184331797,2.005722904,[2.0057229  1.5010445  2.68613772]
Fam98c,0.253807107,1.281428239,[1.1660997  0.67025735 2.09233968]
Fanca,0.082125604,1.60202943,[1.60202943 0.64909596 4.32692245]
Fancb,0.334883721,2.283064887,NA
Fancc,0.209090909,1.020664695,[1.0206647  0.55409677 1.84262425]
Fancd2,0.103139013,2.288281567,[2.28828157        NA        NA]
Fance,1.078703704,2.38020966,[2.45161595 1.79149446 3.29791135]
Fanci,0.176470588,1.455693108,[1.45569311        NA        NA]
Far1,1.222748815,1.535733705,[1.53573371 1.06915146 2.95272488]
Farp1,3.621004566,5.418940948,[5.41894095 3.45983379 8.01773782]
Farp2,0.951219512,4.388372385,[4.38837238 2.64900884 7.2812656 ]
Farsa,3.34841629,10.70395227,[10.70395227  7.17641647 15.86880824]
Farsb,4.646788991,6.909073216,[6.90907322 4.79542202 9.80021325]
Fas,1.680365297,3.616277673,[3.61627767 2.35591738 5.44825958]
Fasn,3.298701299,9.458209495,[ 9.4582095   7.19040781 12.68926016]
Fastk,1.415458937,2.428722951,[2.42872295 1.44899715 4.22827917]
Fat1,8.695454545,5.728349761,[5.72834976 4.80013071 6.88365123]
Fat4,1.235897436,2.952427694,[2.95242769 2.1931365  4.02740243]
Fbf1,0.57918552,1.227854622,[1.19101898 0.79166547 1.74502151]
Fblim1,2.479820628,2.45986788,[2.45986788 1.94193453 3.11814298]
Fbln1,0.927835052,2.16427385,[2.03441742 1.45008403 2.83181093]
Fbln2,30.50446429,20.48863049,[20.48863049 17.67485449 23.9708613 ]
Fbln5,10.93303571,8.580309137,[ 8.58030914  7.25822441 10.20993716]
Fbln7,0.146341463,1.760271193,[1.76027119        NA        NA]
Fbn1,27.52941176,26.31995112,[27.10954965 22.55528375 37.13722366]
Fbxl12,0.311881188,3.590711335,[3.59071133        NA        NA]
Fbxl16,0.048543689,1.720169749,[1.72016975        NA        NA]
Fbxl17,0.64321608,1.224688166,[1.22468817 0.82910032 1.84350958]
Fbxl18,0.578703704,2.094794522,[2.22048219 1.25536002 4.7294528 ]
Fbxl2,0.217592593,1.373510131,[1.37351013 0.78394169 2.50328786]
Fbxl20,1.365740741,2.807218922,[2.80721892 1.47607139 4.87780089]
Fbxl4,0.672897196,1.412119175,[1.49684633 1.03845414 2.15579597]
Fbxl5,1.079812207,1.419240072,[1.41924007 1.02402589 1.97124543]
Fbxl6,0.806818182,25.70937273,[25.70937273         NA         NA]
Fbxl8,0.254545455,4.058857516,[4.05885752        NA        NA]
Fbxo10,0.116504854,2.310299011,[2.31029901        NA        NA]
Fbxo11,1.308988764,2.727769902,[2.7277699  1.64215672 4.89824549]
Fbxo17,0.739726027,1.246024047,[1.1712626  0.79048002 1.66753341]
Fbxo18,0.943396226,1.080165678,[1.04776071 0.72961286 1.49290454]
Fbxo22,1.595238095,1.975272661,[1.91601448 1.46779886 2.56604021]
Fbxo24,0.111627907,2.528544435,[2.52854444        NA        NA]
Fbxo25,1.265402844,1.917469789,[1.74489751 1.21539786 3.24452419]
Fbxo28,1.314009662,2.48200981,[2.48200981 1.86247735 3.33531096]
Fbxo30,1.333333333,2.208586051,[2.14232847 1.63919503 2.84182444]
Fbxo33,0.229813665,9.182921518,[9.18292152        NA        NA]
Fbxo34,0.384180791,1.115647205,[1.08217779 0.65155755 1.79069703]
Fbxo36,0.275229358,1.757054262,[1.65163101 1.00754622 2.85459067]
Fbxo38,0.939698492,1.75972975,[1.75972975 0.84416937 3.86010847]
Fbxo4,0.97309417,2.192477219,[2.19247722 1.58537996 2.96779534]
Fbxo42,0.507109005,1.950179483,[1.95017948        NA        NA]
Fbxo45,0.433823529,9.558780074,[9.55878007        NA        NA]
Fbxo6,2.445454545,2.858142326,[2.77239806 2.20019041 3.51393091]
Fbxo7,0.761261261,1.068390227,[1.06839023 0.7353453  1.51375294]
Fbxo8,0.5625,1.422098473,[1.42209847 0.95320182 2.10923381]
Fbxo9,0.955128205,9.164242568,[ 9.16424257  4.1710026  35.61610534]
Fbxw11,1.53125,2.041185207,[2.04118521 1.51972391 2.72833982]
Fbxw2,3.03968254,15.3888428,[15.3888428  10.44406946 24.05595243]
Fbxw5,1.875,2.781476363,[2.78147636 1.35637318 5.45853201]
Fbxw7,0.54040404,2.812142106,[2.81214211 1.72437749 4.97127987]
Fbxw8,2.287128713,4.568472988,[4.56847299 2.94189039 6.91975088]
Fbxw9,0.888372093,1.651857539,[1.60230181 1.14180594 2.20616217]
Fcf1,6.864253394,4.535881387,[5.08018715 3.26738313 7.53817902]
Fcgrt,2.168224299,5.31962567,[5.31962567 3.58756151 7.59982856]
Fchsd2,0.219047619,1.655013946,[1.65501395        NA        NA]
Fdft1,2.089622642,5.132623026,[5.13262303 4.0192299  6.64543052]
Fdps,1.941441441,1.150476101,[1.1504761  0.86977456 1.49511161]
Fdx1,1.938388626,1.684103037,[1.63357995 1.25967081 2.15183573]
Fdxacb1,0.140909091,1.843109452,[1.84310945        NA        NA]
Fdxr,0.566037736,4.132412993,[4.13241299 2.45640463 6.90864477]
Fech,3.828054299,3.691150324,[3.69115032 3.00897644 4.54716182]
Fem1a,0.854545455,1.15660647,[1.15660647 0.53959765 3.41595674]
Fem1b,0.793103448,4.375999564,[4.37599956 2.51774894 7.70971703]
Fem1c,0.280952381,1.205094636,[1.20509464 0.70914356 2.04362676]
Fen1,1.422727273,8.927911158,[ 8.92791116  6.1413067  12.90692643]
Fermt2,15.18041237,20.09219447,[20.09219447 16.72459616 24.41189791]
Fermt3,0.044843049,1.724286039,[1.72428604        NA        NA]
Fert2,0.948453608,3.66531801,[3.66531801 1.83009251 7.7179383 ]
Fes,0.124423963,1.584545006,[1.58454501 0.70772556 3.42630201]
Fez2,4.104265403,5.262937348,[5.26293735 4.26684465 6.55489079]
Fgd1,0.234177215,2.404500645,NA
Fgd4,0.04954955,1.199441957,[1.19944196        NA        NA]
Fgd6,0.133027523,1.102658019,[1.10265802 0.5248708  2.32047788]
Fgf10,0.403314917,6.586046797,[ 6.5860468   3.41018392 13.34401928]
Fgf7,4.514018692,9.943724105,[ 9.94372411  7.90923542 12.33556843]
Fgfr1,2.515837104,2.347897894,[2.20702402 1.72576218 3.58453545]
Fgfr1op2,2.724770642,2.723075268,[2.72307527 1.36141586 4.83592564]
Fgfr2,0.660287081,2.513202588,[2.28701436 1.5876446  3.34482786]
Fgfrl1,0.502564103,2.188472346,[2.18847235 1.43617841 3.39374071]
Fggy,0.674311927,1.010278604,[1.0102786  0.65277909 1.48580169]
Fgl2,0.19266055,1.256460922,[1.25646092 0.68070721 2.35279992]
Fh1,3.244343891,3.829541686,[3.82954169 2.48974841 5.72528252]
Fhdc1,0.417910448,3.629718301,[3.6297183  1.89524607 7.71083918]
Fhl1,17.56221198,47.30476354,NA
Fhl2,4.345454545,5.659902884,[5.65990288 4.25782584 7.70699324]
Fhod1,1.473429952,4.10092795,[4.10092795 2.56316979 6.50863677]
Fhod3,0.1,8.529732546,[8.52973255        NA        NA]
Fibp,4.206422018,4.982697938,[4.98269794 2.52268674 9.12988163]
Fig4,0.484018265,3.43735145,[3.43735145        NA        NA]
Figf,4.160621762,10.51901968,NA
Fign,0.041284404,1.132854047,[1.13285405 0.31547605 4.32720682]
Fignl1,0.568181818,4.414014455,[4.41401446 2.95335295 6.88210065]
Filip1l,2.647668394,8.277165574,[ 8.27716557  5.76656891 11.80281695]
Fip1l1,3.123853211,4.429918873,[4.96150914 3.46056134 6.97601151]
Fis1,11.01941748,74.77322157,[ 74.77322157  53.26344765 107.07658355]
Fitm2,0.527522936,7.672731285,[15.26873526         NA         NA]
Fjx1,0.319444444,1.809915615,[1.80991561        NA        NA]
Fkbp10,11.75446429,12.79095872,[12.79095872  9.57155074 16.62662164]
Fkbp11,4.796296296,7.092331167,[7.09233117 4.9743517  9.73182516]
Fkbp14,3.810650888,14.09054356,[14.09054356 10.1247597  19.69852736]
Fkbp15,1.44549763,2.958568978,[2.95856898 2.00096083 4.69746913]
Fkbp1a,24.63392857,12.93604033,[16.04069001 11.24449506 20.88312936]
Fkbp3,10.44144144,9.788723091,[ 9.78872309  8.22377661 11.7447153 ]
Fkbp4,4.604651163,5.52279967,[5.52279967 4.51465105 6.80944031]
Fkbp5,0.456730769,3.223866566,[3.22386657 1.60689635 7.97942288]
Fkbp7,3.574660633,5.583099677,[5.58309968 4.10190293 7.66160179]
Fkbp8,3.224880383,3.907688284,[3.90768828 2.22858707 6.09045825]
Fkbp9,10.32579186,8.421582112,[ 8.92687704  6.20373524 11.98972791]
Fkrp,2.193396226,3.019288778,[3.38160343 2.15361462 5.2463652 ]
Flcn,0.871559633,1.687263694,[1.68726369 1.16178086 3.01131884]
Flii,2.090497738,2.899530533,[2.89953053 2.1181941  4.53012239]
Flna,54.29910714,149.2999896,NA
Flnb,17.70535714,12.83826937,[12.83826937 10.96889513 15.09695577]
Flnc,4.310502283,4.754575644,[5.03985018 3.29484165 6.98873111]
Flot2,4.165137615,4.642552514,[4.36399936 3.32126087 6.41232317]
Flrt2,0.830985915,1.182195329,[1.18219533 0.82777876 1.68270292]
Flrt3,0.361111111,2.928926446,[2.92892645 1.86225431 4.89004367]
Flt1,0.244239631,5.209162218,[ 5.20916222  2.60506048 10.5308853 ]
Flt4,0.378640777,1.836175206,[1.83617521 1.00990176 4.27535885]
Flywch1,0.668831169,3.781885868,[1.39929777 1.27586973 1.95814817]
Fmn1,1.479768786,4.099029999,[4.09903    2.58515218 6.569074  ]
