gene,mean_exprs,bs,bs_conf_ul,bs_conf_ll
Erp29,8.387559809,13.97379919,18.79615775,10.25488126
Erp44,2.590243902,2.113923124,2.73732463,1.65165415
Esd,17.97321429,8.1391293,11.81941487,5.31099644
Esf1,1.791469194,6.470726276,9.99391918,4.1823801
Esyt1,1.490909091,2.379233649,3.13143859,1.81522768
Esyt2,2.23853211,3.123980615,5.00391133,1.79401827
Etf1,4.36407767,3.896500848,6.0538341,2.53400401
Etfa,7.23255814,6.484737771,9.25748388,4.35877476
Etfb,10.8226601,15.80288971,20.45413468,11.89545379
Etfdh,1.226851852,1.805516458,2.47069604,1.34474914
Ethe1,4.484304933,2.728807746,3.36992935,2.0931455899999998
Evc2,1.3125,1.879626601,3.26878585,1.19608895
Evl,1.849740933,3.566064463,5.79153173,2.13434444
Ewsr1,4.070093458,6.8394524,9.77200794,4.70950484
Exoc1,1.018518519,1.724376258,2.36218269,1.25686915
Exoc3,3.295454545,6.47560802,9.35717171,4.39545464
Exoc4,1.041474654,2.628107846,5.06638221,1.28540081
Exoc5,2.436619718,40.91432975,121.32163207,19.43594278
Exoc7,2.089686099,2.04158213,2.62287231,1.58489096
Exosc1,1.612903226,1.932169961,2.51407704,1.40928839
Exosc10,1.23902439,4.710826022,8.45132049,2.65550539
Exosc4,3.902325581,5.07166842,6.93927495,3.79118398
Exosc5,2.495412844,3.566132183,4.527443,2.82828446
Exosc7,2.018018018,3.635112947,5.619991,2.1561305
Exosc8,3.4375,5.984534065,7.48106233,4.8398515
Exosc9,1.642487047,2.347780316,3.08999269,1.75105047
Ext1,4.711009174,3.311493166,4.08607822,2.69270135
Ext2,5.924107143,4.242424339,9.22159448,4.46482017
Extl2,1.174887892,1.099905171,1.50109957,0.77952439
Extl3,4.188073394,4.615520047,5.69677562,3.76505443
Eya3,1.773480663,6.367938271,10.0728786,4.01249243
Ezr,1.175141243,21.92088181,37.35596851,13.7098418
F2r,2.479452055,4.865694559,6.81832118,3.10268234
F3,22.28251121,21.2533351,24.99347272,18.20305058
Fabp5,2.126696833,4.046344039,3.87804016,2.43519856
Fads1,4.662037037,5.179326538,6.36344692,4.24273255
Fads2,1.723004695,4.214802157,6.33678514,2.91503925
Fads3,5.215909091,17.76129594,23.81877747,13.17523979
Faf1,2.8,6.072851335,10.48951447,3.47820555
Faf2,3.481981982,6.41421408,9.41128601,4.2201929
Fam103a1,1.913636364,1.321741189,1.7343821,0.9507285
Fam110a,1.348258706,3.217201263,4.36952295,2.42254768
Fam111a,1.759433962,7.121173938,10.21475726,5.39136404
Fam114a1,2.896396396,3.709714806,5.88561845,2.09625188
Fam114a2,2.327272727,2.014095538,2.57768495,1.5735534
Fam115a,1.213483146,5.094189647,7.94288503,3.09891855
Fam118b,1.898058252,2.733123793,4.2997729,1.90137424
Fam120a,4.457627119,13.17700401,17.79619757,9.69660894
Fam120b,1.245508982,6.9993838330000004,11.34148856,4.40352693
Fam126a,2.13963964,3.643289966,5.83278204,2.32721258
Fam129a,1.986046512,4.39814023,6.71684765,2.84681111
Fam129b,7.2968036529999996,7.143632983,10.2518375,5.15113869
Fam133b,1.626213592,5.053388566,8.17130456,3.13590283
Fam136a,1.389140271,1.2651638,1.70412656,0.88082664
Fam150a,1.718181818,4.636824358,6.76975803,3.14648069
Fam162a,9.866972477,6.999408544,8.07801487,5.69423767
Fam168a,1.193069307,1.333561603,1.84535818,0.95442764
Fam168b,2.544554455,5.432044062,7.54779992,4.27585159
Fam174a,1.3125,1.945634843,3.44180231,1.23274827
Fam175b,1.054187192,1.694899797,3.79620265,0.84379471
Fam192a,1.694444444,2.740045825,4.37045175,1.77900507
Fam198b,2.474885845,2.893430417,3.623801,2.27925864
Fam20a,1.126696833,3.097857615,4.76468741,2.01598035
Fam20b,2.175675676,1.981868723,3.55667142,1.28053622
Fam26e,1.847222222,4.228526183,6.28357266,3.1854705
Fam32a,6.757990868,8.665472914,11.8626089,6.0976327
Fam3c,2.142857143,1.032177058,1.34731282,0.7721702
Fam45a,1.194570136,1.335766874,1.78767785,0.9801282
Fam53a,1.36492891,2.480935535,4.11989428,1.6122199
Fam63b,1.624365482,6.910418466,10.84919423,4.60824412
Fam65a,1.598214286,1.173095921,1.47933876,0.81548244
Fam89b,1.95412844,4.871920779,8.16152787,2.8498052
Fam92a,2.296803653,4.756221225,7.32917511,2.9414975
Fam96a,2.536585366,4.076919583,6.17467306,2.40703223
Fam96b,4.263392857,2.239878878,2.67638226,1.72880819
Fam98a,1.582733813,7.763778599,11.90086911,5.05065574
Fam98b,1.184331797,2.005722904,2.68613772,1.5010445
Fance,1.078703704,2.38020966,3.29791135,1.79149446
Far1,1.222748815,1.535733705,2.95272488,1.06915146
Farp1,3.621004566,5.418940948,8.01773782,3.45983379
Farsa,3.34841629,10.70395227,15.86880824,7.17641647
Farsb,4.646788991,6.909073216,9.80021325,4.79542202
Fas,1.680365297,3.616277673,5.44825958,2.35591738
Fasn,3.298701299,9.458209495,12.68926016,7.19040781
Fastk,1.415458937,2.428722951,4.22827917,1.44899715
Fat1,8.695454545,5.728349761,6.88365123,4.80013071
Fat4,1.235897436,2.952427694,4.02740243,2.1931365
Fblim1,2.479820628,2.45986788,3.11814298,1.94193453
Fbln2,30.50446429,20.48863049,23.9708613,17.67485449
Fbln5,10.93303571,8.580309137,10.20993716,7.25822441
Fbn1,27.52941176,26.31995112,37.13722366,22.55528375
Fbxl20,1.365740741,2.807218922,4.87780089,1.47607139
Fbxl5,1.079812207,1.419240072,1.97124543,1.02402589
Fbxo11,1.308988764,2.727769902,4.89824549,1.64215672
Fbxo22,1.595238095,1.975272661,2.56604021,1.46779886
Fbxo25,1.265402844,1.917469789,3.24452419,1.21539786
Fbxo28,1.314009662,2.48200981,3.33531096,1.86247735
Fbxo30,1.333333333,2.208586051,2.84182444,1.63919503
Fbxo6,2.445454545,2.858142326,3.51393091,2.20019041
Fbxw11,1.53125,2.041185207,2.72833982,1.51972391
Fbxw2,3.03968254,15.3888428,24.05595243,10.44406946
Fbxw5,1.875,2.781476363,5.45853201,1.35637318
Fbxw8,2.287128713,4.568472988,6.91975088,2.94189039
Fcf1,6.864253394,4.535881387,7.53817902,3.26738313
Fcgrt,2.168224299,5.31962567,7.59982856,3.58756151
Fdft1,2.089622642,5.132623026,6.64543052,4.0192299
Fdps,1.941441441,1.150476101,1.49511161,0.86977456
Fdx1,1.938388626,1.684103037,2.15183573,1.25967081
Fech,3.828054299,3.691150324,4.54716182,3.00897644
Fen1,1.422727273,8.927911158,12.90692643,6.1413067
Fermt2,15.18041237,20.09219447,24.41189791,16.72459616
Fez2,4.104265403,5.262937348,6.55489079,4.26684465
Fgf7,4.514018692,9.943724105,12.33556843,7.90923542
Fgfr1,2.515837104,2.347897894,3.58453545,1.72576218
Fgfr1op2,2.724770642,2.723075268,4.83592564,1.36141586
Fh1,3.244343891,3.8295416859999998,5.72528252,2.48974841
Fhl2,4.345454545,5.659902884,7.70699324,4.25782584
Fhod1,1.473429952,4.10092795,6.50863677,2.56316979
Fibp,4.206422018,4.982697938,9.12988163,2.52268674
Filip1l,2.647668394,8.277165574,11.80281695,5.76656891
Fip1l1,3.123853211,4.429918873,6.97601151,3.46056134
Fis1,11.01941748,74.77322157,107.07658355,53.26344765
Fkbp10,11.75446429,12.79095872,16.62662164,9.57155074
Fkbp11,4.796296296,7.092331167,9.73182516,4.9743517
Fkbp14,3.810650888,14.09054356,19.69852736,10.1247597
Fkbp15,1.44549763,2.958568978,4.69746913,2.00096083
Fkbp1a,24.63392857,12.93604033,20.88312936,11.24449506
Fkbp3,10.44144144,9.788723091,11.7447153,8.22377661
Fkbp4,4.604651163,5.52279967,6.80944031,4.51465105
Fkbp7,3.574660633,5.583099677,7.66160179,4.10190293
Fkbp8,3.224880383,3.907688284,6.09045825,2.22858707
Fkbp9,10.32579186,8.421582112,11.98972791,6.20373524
Fkrp,2.193396226,3.019288778,5.2463652,2.15361462
Flii,2.090497738,2.899530533,4.53012239,2.1181941
Flnb,17.70535714,12.83826937,15.09695577,10.96889513
Flnc,4.310502283,4.754575644,6.98873111,3.29484165
Flot2,4.165137615,4.642552514,6.41232317,3.32126087
Fmn1,1.479768786,4.099029999,6.569074,2.58515218
Fn1,52.36160714,45.55584866,54.21759358,40.22723271
Fndc3b,3.600938967,8.005511576,11.09935405,5.62876051
Fnta,4.058252427,3.32022936,4.1044965,2.66680627
Fos,1.150684932,2.473620164,3.32657888,1.85686038
Fosl1,3.775757576,27.95793383,44.00560668,18.47598674
Fosl2,2.064676617,3.269154015,4.74879877,2.48604763
Foxo1,1.136986301,2.260148676,3.7972894,1.46589893
Foxp1,4.049773756,2.886960044,3.47744786,2.29838789
Foxs1,1.983146067,46.44924862,74.0446204,30.01968466
Frg1,4.044198895,16.47044896,23.38105833,11.82044196
Frmd4a,1.316384181,4.249813241,6.91169634,2.48359766
Frmd6,2.155660377,1.96349575,2.52410727,1.52199937
Frmd8,1.615384615,1.473816895,1.9519951,1.10651725
Frrs1,1.408450704,1.981392056,2.64258031,1.48843078
Frs2,1.5,9.957745796,16.35489468,6.14738191
Fscn1,9.982142857,10.47372853,14.01045138,7.45318176
Fstl1,31.30803571,11.33392337,13.41414028,9.93236622
Fto,1.814479638,1.647418967,2.16574764,1.24748436
Ftsj3,1.816037736,3.831168264,5.7862242,2.45191576
Fubp1,3.339449541,5.585964733,7.86885563,3.90550578
Fuca1,5.475336323,3.742768237,4.48873819,3.03014013
Fuca2,11.49740933,9.754301536,11.53030402,7.93104462
Fus,6.512195122,29.17567119,38.85728446,22.05225218
Fxr1,4.422535211,14.98884949,21.51193722,10.37885848
Fxyd5,4.945945946,7.152068831,8.60731285,5.77521339
Fyco1,2.444954128,3.980468071,5.07639573,3.1497637
Fyttd1,1.717703349,1.630469924,3.02121116,1.07271542
Fzd1,1.921182266,2.982672544,3.85189314,2.31264294
Fzd7,2.7625,11.32156039,15.86370882,8.00981128
G3bp2,10.81481481,13.26240827,16.69421338,10.40508218
G6pc3,1.793969849,2.118985939,3.69211512,1.52919761
Gaa,2.242152466,2.005560194,3.71273341,1.45199607
Gabarapl1,2.570754717,2.454266685,3.12315883,1.93246314
Gabpa,1.279069767,1.286107332,1.74087215,0.93816951
Gadd45b,1.655813953,1.870131906,2.43144218,1.42497957
Gadd45g,17.57466063,43.71338459,54.07799923,35.13019552
Gadd45gip1,2.299065421,2.33013388,2.9816172,1.83309204
Gak,1.514619883,2.414267349,3.21677119,1.75655757
Galk1,5.497652582,10.64907395,14.01472638,8.06400457
Galk2,1.477272727,1.797393722,2.37231923,1.35772225
Galnt1,3.116591928,2.387457844,3.0683068,2.00066207
Galnt10,1.257009346,1.83017355,2.44745215,1.3553753100000001
Galnt2,7.174311927,5.154076696,7.72473394,3.53330375
Ganab,3.770334928,3.220340489,3.80750812,2.4456308
Gapvd1,1.443181818,3.262252624,4.49718452,2.41821869
Gar1,1.538860104,2.214921811,2.9363719,1.64951379
Gars,7.625,8.920805726,11.92218273,6.43922597
Gart,3.148148148,8.145490258,12.10484536,5.71951459
Gas2l1,2.53960396,7.974242441,12.29555587,5.13443984
Gas5,12.66515837,15.29141759,20.35521611,11.25803595
Gas6,11.83783784,17.82493078,20.81744494,14.56627166
Gas8,1.326829268,2.544067984,3.44527223,1.90081881
Gatad2a,2.0456621,1.6077740170000001,2.0818751,1.23767823
Gba,3.695852535,4.324855895,6.37864227,2.78143851
Gbas,1.4375,1.701303063,2.22477523,1.31127471
Gbf1,2.433789954,3.075418442,4.8474322,2.09912557
Gbp2,1.919753086,9.151375821,13.41869583,6.06708793
Gcc2,1.426315789,2.639310792,3.59589246,1.98886817
Gcdh,1.243119266,2.555947685,4.25985831,1.62266822
Gchfr,1.224215247,5.441476188,7.91982065,3.688571
Gclm,1.889473684,2.42527787,2.85774204,1.66249152
Gcsh,3.931192661,3.601789607,4.46806618,2.9175497
Gde1,2.198019802,5.582373038,8.78132927,3.53685126
Gdf15,1.293577982,12.24880331,18.4344262,8.26948885
Gdi2,6.536036036,3.459778733,6.23237007,2.13248758
Gemin7,4.904545455,4.621667765,6.421753,2.91427974
Get4,3.549107143,3.91338596,5.39855744,2.73964733
Gfer,2.830769231,6.577850674,9.20285232,4.64966029
Gfm1,2.923766816,3.096987716,4.96313179,2.07168673
Gfpt1,1.931506849,2.189870309,2.8381798,1.61871801
Gga2,2.652173913,15.44132942,22.13428155,10.76096421
Ggh,1.545045045,1.501168213,1.99509984,1.12460445
Ggnbp2,4.323232323,9.727955309,14.46693088,6.57589058
Ggt7,1.124423963,3.547859379,4.84682883,2.63721641
Ggta1,2.474452555,8.665137659,12.27409731,6.31894769
Ghitm,14.15625,8.862417424,10.55631745,7.60112507
Ghr,1.053398058,3.735174574,5.80456361,2.42991373
Gigyf2,1.208737864,5.368118352,10.52702722,2.93217875
Gins2,3.770642202,8.322565854,12.43539726,8.99380608
Gins4,1.237668161,2.374083442,3.16897426,1.79070104
Gipc1,3.820754717,3.4996549,4.33174947,2.83834424
Gja1,11.56696429,8.097956381,9.5398227,6.90011643
Gjb3,3.225225225,4.687633996,5.84906174,3.7857246
Gjb5,1.735849057,9.119406702,12.84497294,6.52033851
Glb1,2.919642857,2.108274695,3.29165632,1.56518966
Glce,1.201970443,1.766230111,2.40634387,1.30327686
Glipr2,7.369369369,5.995293349,7.6278105,5.27963564
Glod4,2.819095477,11.97960771,16.6078654,8.69378483
Glrx2,4.601809955,3.094386046,3.79796523,2.52140063
Glrx3,5.475336323,3.496744218,5.34207183,2.71194613
Glrx5,3.459821429,1.72908412,2.15219533,1.37979702
Glt25d1,2.98206278,2.560110598,3.12501971,1.98099431
Gltscr2,2.715,10.0022557,14.78639152,6.78096361
Glud1,4.151376147,2.785924304,3.46748241,2.27000053
Glul,1.291079812,1.594982771,2.04670828,1.13416843
Glyr1,2.072916667,5.06036119,8.42531811,3.02562795
Gm14005,4.65,3.449343768,4.08923234,2.76263892
Gmfb,4.803571429,3.380846639,4.14783653,2.76415374
Gmppa,4.941964286,4.910290765,7.12761856,3.33596989
Gmppb,2.286407767,4.809924891,6.811539,3.40010535
Gmpr2,1.96744186,2.48155899,3.21318073,1.96261255
Gna11,2.705069124,1.724697285,2.1632776,1.31244233
Gna13,2.4,3.627418265,6.04961402,2.17886091
Gnai2,17.53125,14.16594395,18.62172626,10.46271048
Gnai3,4.977272727,4.728798341,7.64299237,2.78170946
Gnas,25.0625,8.96540406,10.47501308,7.67370927
Gnb2l1,19.31390135,8.16695667,9.64134874,6.69749979
Gnb4,3.164383562,4.025804008,5.72929774,2.71406769
Gne,1.194444444,1.797423081,2.44270982,1.32397567
Gng10,17.08928571,9.897486749,13.12075697,6.49854286
Gng11,5.041284404,4.736894594,5.5008455,3.71649854
Gng12,12.55803571,8.674387836,10.19775824,7.37118046
Gnl1,2.536697248,2.955695364,3.79465243,2.37060626
Gnl2,3.287671233,9.236235127,15.98897881,5.46287248
Gnl3,3.752427184,9.531575135,12.76812225,7.01941787
Gnpat,1.623809524,3.202335048,5.37381714,1.8987515
Gnpda2,2.04587156,8.065655687,13.25695908,5.01004019
Gnpnat1,2.048309179,2.61965799,3.40170211,2.03430418
Gns,4.593607306,2.428455095,2.9010325,1.90674848
Golga2,2.208333333,18.79890685,29.8307752,12.06551612
Golga4,1.356481481,2.582015579,4.39156798,1.3548949
Golga5,1.148325359,2.425895475,4.13500231,1.51338166
Golgb1,1.943396226,33.18429561,86.58481614,18.01479534
Golim4,3.357466063,3.727099301,4.64877454,3.00758234
Golm1,4.21875,10.75828582,14.61454462,7.82731168
Gopc,2.875621891,4.530175501,7.4950226,3.71297755
Gorasp2,5.874439462,4.773895827,7.30961806,2.89714655
Gosr1,1.25,3.812903289,6.68406872,2.17805745
Gosr2,2.76635514,4.904598724,7.29936034,3.14175059
Got1,3.255707763,5.38248264,7.93868176,3.57362554
Gpatch4,1.681372549,6.047465663,8.60206122,3.99550041
Gpatch8,1.668874172,10.09813914,15.45435545,6.60565283
Gpbp1,1.880681818,11.84349369,25.13193797,6.49599307
Gpd2,1.99078341,4.124811811,6.70149467,2.50626278
Gpi1,3.914798206,2.646167061,3.20873809,2.11517819
Gpn1,1.328828829,1.1693904,1.59824785,0.87833911
Gpn3,1.901408451,2.660377326,4.15785127,1.83715926
Gpnmb,2.04245283,6.399632912,9.10492111,4.40154328
Gpr107,1.823529412,2.309836901,2.91978405,1.74360326
Gpr176,1.696832579,2.70710338,3.48894092,2.10975601
Gpr180,2.445945946,1.927669081,3.11046223,1.37714034
Gpx3,5.072727273,24.0243791,32.6285923,19.02011461
Gpx7,3.504504505,5.358638688,7.67029351,3.59487561
Gpx8,12.86607143,7.297695365,10.17167574,5.2988502
Grb10,6.252941176,26.42879091,35.65975342,19.85572528
Grb14,1.30733945,5.292728729,8.72125432,3.29537629
Grb2,1.550295858,4.133446771,6.5148299,2.56853016
Grem1,2.48019802,23.70578253,34.03939511,17.10146801
Grem2,8.932735426,10.12265423,12.20078511,8.48045574
Grina,1.876190476,1.513802938,1.98426216,1.14502677
Grk6,1.527522936,2.072823763,2.70840775,1.57891656
Grpel2,1.069444444,3.012759564,5.02110626,1.71136318
Grsf1,1.015228426,1.802560136,3.86446456,0.77855911
Grwd1,2.285067873,9.375668898,13.27192965,6.64053203
Gsdmd,1.851351351,3.675804374,4.69853477,2.87056147
Gse1,1.151658768,2.923680837,3.93689902,2.17003259
Gsn,22.44382022,71.09062078,90.43511735,56.06243351
Gspt1,5.898550725,4.065823806,4.97787392,3.33162911
Gss,3.46969697,4.441303137,5.59607329,3.54889844
Gstm1,3.978021978,5.533080546,7.0201522,4.41106686
Gstm5,2.325688073,5.739865727,8.915004,4.70117578
Gsto1,10.79017857,8.813631716,10.34682211,7.39047143
Gstz1,1.777777778,3.903281376,6.45841277,2.20385839
Gtf2e2,2,2.777417967,3.37897962,2.00718961
Gtf2f1,2.371584699,7.88618959,11.41502852,5.47176857
Gtf2f2,1.15270936,3.086416949,5.1512982,1.69520565
Gtf2h1,2.107623318,1.846511175,2.37558698,1.42988238
Gtf2h5,6.841628959,8.437559424,6.59237606,4.75726149
Gtf2i,3.134883721,3.583162485,4.45167669,2.86352865
Gtf3a,1.391089109,3.567777004,5.44257466,2.26664167
Gtf3c1,2.741116751,5.185971325,6.70797181,4.06035452
Gtf3c6,3.830275229,7.236219319,9.8929731,5.06691567
Gtl3,1.719211823,3.272257374,4.95545264,2.33757874
Gtpbp2,1.06372549,4.203533016,5.83366872,3.0228068
Gtpbp4,2.658767773,6.610522604,9.37580365,4.53488726
Gtse1,1.010989011,4.608585148,6.7119517,3.25691214
Guk1,3.459459459,3.717346249,4.61047878,3.01409948
Gusb,5.107142857,5.627025663,7.80798376,3.93960544
Gxylt1,1.166666667,2.14303825,2.99102277,1.48551976
Gys1,7.172222222,22.13853141,29.84541556,16.66665726
H13,19.5470852,11.03082847,12.84223765,9.35859955
H1f0,3.787735849,13.25019943,18.15753143,10.54005644
H2afv,3.104072398,6.917510836,9.60046936,4.9321661
H2afy,2.452513966,6.738077847,9.08034942,5.21119248
H3f3b,31.79910714,16.68671163,19.45708013,14.3673449
Hadh,1.588541667,4.647808343,8.28546211,2.68899887
Hadha,4.258215962,3.377336124,4.19743016,2.72581309
Hars,4.486486486,6.12633254,8.63114127,4.13980691
Hat1,2.551569507,6.973722447,9.16955817,5.61884645
Haus1,1.431818182,1.673703696,2.17820664,1.24383809
Haus3,1.013513514,1.145627864,1.59013253,0.81133171
Hbegf,15.53125,16.97925027,20.25412504,14.4870049
Hcfc1r1,8.628959276,7.442956985,8.62839184,6.05365975
Hdac2,2.474654378,2.42176633,4.21064168,1.44997502
Hdac7,2.193548387,3.677482664,4.71302573,2.8890921
Hddc2,2.256756757,3.72745768,5.76702039,2.2923263
Hdgf,9.413636364,5.860433336,6.99877483,4.93710872
Hdgfrp2,1.368932039,4.285664539,7.10448973,2.68811049
Hdhd2,1.845070423,5.232402782,8.33201018,3.24414675
Hdlbp,11.7918552,6.75383737,8.02196463,5.7169007
Heatr1,1.179245283,2.456280238,5.25095699,1.2457038
Hebp1,1.054794521,2.612194443,4.32743707,1.64744484
Hebp2,2.784753363,3.20358616,3.6694393,2.34968065
Hectd1,1.708542714,9.445688439,17.48048231,5.32456984
Herc2,3.191011236,6.41964599,8.7435143,4.69020257
Hexa,2.922727273,3.251833258,5.24716618,2.49139816
Hexb,1.055045872,1.836458985,2.51985261,1.28269012
Hgsnat,3.02690583,3.736622256,5.88057109,2.24507224
Hiat1,1.904109589,1.692782023,3.50739695,1.14053672
Hiatl1,1.251162791,1.61279308,2.09665704,1.1611936
Hibadh,2.461538462,1.508077303,1.9377108,1.15455451
Higd1a,10,21.25925643,27.98279594,16.04845358
Higd2a,2.856502242,1.604687002,1.93855225,1.18792471
Hint1,11.78923767,9.037604311,13.38068332,6.86705262
Hip1,1.802752294,2.674957716,4.37347887,1.62975802
Hipk1,1.270114943,5.863374691,9.08196139,3.68006401
Hipk3,1.502762431,2.054796306,2.78975421,1.4623055
Hk1,3.863636364,3.449761866,4.27040103,2.79868963
Hk2,1.948186528,3.940926045,5.33541136,3.09927662
Hmcn1,1.063348416,14.85453625,22.78947364,10.18218239
Hmga1,2.142857143,10.75322985,15.77782487,7.09262676
Hmga2,4.225225225,5.83429847,7.21891808,4.75682182
Hmgb2,1.331707317,15.67818478,23.02092311,10.65919055
Hmgcl,2.03902439,4.037919634,6.09686937,2.61095982
Hmgcr,1.018957346,1.482582906,2.00938655,1.07383255
Hmgn1,26.33492823,33.95037003,47.37877755,29.86039599
Hmgn3,3.252336449,4.798690326,7.41908165,3.64802677
Hmgxb3,1.095022624,2.324918617,3.54698244,1.61741713
Hmox1,13.49107143,15.22084489,18.03448296,12.92531154
Hn1l,1.902777778,3.811295167,4.87226075,2.71484289
Hnrnpa0,2.461538462,1.010114489,1.3134878,0.74976922
Hnrnpa2b1,24.07462687,17.75249011,21.01489099,15.06410379
Hnrnpab,13.64864865,15.11597482,19.3905958,11.41321123
Hnrnpc,12.75,52.05081948,67.85356995,40.07880364
Hnrnpd,2.143564356,4.388405558,7.18491851,3.33842032
Hnrnpf,3.005988024,11.198009,15.56862319,8.02113484
Hnrnph1,3.142857143,6.661998074,9.48542082,4.55111033
Hnrnph3,1.482269504,42.28452772,101.7529182,23.02196372
Hnrnpl,3.2760181,1.611760384,2.04627057,1.25148469
Hnrnpm,5.678947368,11.3160994,15.49004052,8.26063241
Hnrnpr,1.520547945,12.18364181,19.55858818,7.76462626
Hnrnpul1,1.32885906,5.972243,10.23464884,3.65916686
Hnrnpul2,1.904522613,5.53155964,8.08923706,3.61773005
Homer3,1.898734177,9.688483956,15.63507699,6.08470395
Hook3,3.221698113,3.759908171,5.42116947,2.81583499
Hoxb13,2.885869565,6.105475657,8.75792766,4.03830597
Hoxc13,1.911242604,5.370421846,8.10411544,3.75770364
Hp1bp3,2.164893617,3.93908,5.1337192,3.02546929
Hpcal1,2.113636364,2.302522566,2.94745047,1.78782407
Hs2st1,2.618181818,3.041032688,3.43586782,2.18878493
Hs6st1,1.604651163,2.666835765,3.34197657,1.97441896
Hsbp1,10.10267857,1.249809892,2.94027636,1.9785949
Hscb,1.20952381,5.4772035,9.55863549,3.36753388
Hsd17b12,5.8,3.145125834,3.92499106,2.63707481
Hsd17b4,1.423255814,2.332318841,3.03519955,1.74057911
Hsd17b7,1.72195122,2.81361447,3.68413822,2.15822582
Hsf1,1.386046512,1.115029823,1.49677979,0.80282918
Hsp90aa1,2.157407407,1.672522166,1.88475747,1.12080217
Hsp90b1,35.22171946,28.49363794,33.40196396,24.49461785
Hspa13,1.870967742,1.541272,2.00532344,1.14995185
Hspa14,4.068181818,5.319146662,6.55695877,4.32998209
Hspa4,6.480952381,7.778036784,10.6939612,5.36456265
Hspa4l,1.25433526,3.042055063,4.21994715,2.21773848
Hspa5,33.6981982,29.22282408,34.2398635,25.19013494
Hspa8,16.36160714,38.04309029,47.44616529,30.42276926
Hspa9,9.495535714,4.746505459,5.66825482,3.98301934
Hspb7,2.370892019,8.774797136,12.10110286,6.33785294
Hspb8,3.00896861,2.448568479,3.05192159,1.96363488
Hspbp1,1.744394619,1.845990166,2.41206295,1.4106997
Hspe1,16.91517857,12.26736975,14.17080459,10.32215923
Hspg2,7.097222222,8.616785301,11.80203314,5.99419187
Hsph1,3.037558685,4.614039231,10.23524587,4.12654773
Htatip2,2.246153846,14.73496733,25.04908587,8.9929883
Htra1,3.556074766,14.56668052,20.21202688,11.65738679
Htra2,3.122065728,2.398188421,3.0424461,1.88670232
Iah1,1.91588785,2.889235472,3.7380508,2.24549143
Iars,2.223744292,1.350349709,1.75691104,1.01982644
Iars2,1.889400922,4.708632289,7.49513107,2.85534376
Icam1,2.110091743,17.12743526,23.40747204,12.55794099
Icmt,1.470588235,6.038724541,9.32069438,3.91491017
Ict1,2.130630631,1.304578023,3.07094785,0.74190204
Id1,4.963963964,6.968031017,8.52647002,5.74773077
Id3,20.81081081,22.35710565,29.98184983,17.61804237
Id4,1.7,3.956989519,5.36102786,2.94946172
Ide,1.940639269,2.113537528,2.76892533,1.66819034
Idh2,1.478494624,6.054177839,8.88685417,4.10821003
Idh3b,2.85520362,3.190873326,4.99371062,2.3316433
Ier2,5.824884793,11.23860392,13.92827137,9.17291639
Ier3ip1,8.267857143,5.397634406,6.49857049,4.50803587
Ier5,3.875,72.87621652,127.80718757,43.37103751
Iffo2,1.261083744,2.324700615,3.12592803,1.72110713
